Fault_Type,Temperature,Vibration,Pressure,Voltage,Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Sensor_ID,Year,Month,Day,Hour,Minute,Fault_Status
1,0.47067286597151764,0.42777865353195393,0.5764678479891452,0.6020346575401243,0.37590340078862217,0.5573481949893818,0.4451079809918511,0.5340951550083541,123,2015,1,25,22,8,1
2,0.5917545651737044,0.5186206528051754,0.5672136409629975,0.40775282325881224,0.4765938386807364,0.3310795288809804,0.6495974740376715,0.699425530650068,127,2015,1,26,1,29,1
3,0.43562715209232084,0.5314621771549068,0.3169138009782485,0.31566460901955684,0.5044338157194227,0.7258143241435279,0.7048519608856305,0.9310578680719879,188,2015,1,27,21,3,1
2,0.45403916119182575,0.4158908881231987,0.55081980880366,0.5435455557541561,0.467474444717147,0.6352665124311045,0.4602137271641337,0.6037754551038734,144,2015,1,28,22,7,1
3,0.6526951102829653,0.5256982065481144,0.31462084423928827,0.45582419794292706,0.32381805172835865,0.6108164908560809,0.38798156163404424,0.029257464499001518,165,2015,1,29,13,35,1
1,0.457229744186194,0.5447628792631084,0.5430839244226617,0.6058599341600481,0.6036521008510198,0.0402151587366647,0.7583065233002064,0.8388829763031972,105,2015,1,30,4,44,1
2,0.5447983941225492,0.4227378620165356,0.5512439039304351,0.4404986160279936,0.7287629848420565,0.22371608524718173,0.4630375436831016,0.4243244575366919,181,2015,1,31,6,56,1
2,0.520157505235554,0.5057047534641259,0.46596344382978006,0.5349295200218687,0.38528677355854846,0.7371060649967757,0.9297535126843789,0.6464882920178823,156,2015,2,1,8,50,1
2,0.39368154523448534,0.40614432424689273,0.5890186346474287,0.6654805189763121,0.5091279051930037,0.555372555879283,0.7880394529754998,0.1147175743276923,146,2015,2,2,22,55,1
2,0.44798409770801595,0.596748058251941,0.5782073010420011,0.6052719904953744,0.5369479868400714,0.8960945775554015,0.5463008185535791,0.4194298388434351,173,2015,2,3,5,39,1
1,0.4994125822577672,0.6451025516128658,0.5187323856092544,0.43634696633215114,0.5583513942585651,0.8979358689858232,0.9672818135853822,0.20939542804352923,127,2015,2,4,8,10,1
3,0.41777610623972794,0.702001539544962,0.4947321614697351,0.5334634328009099,0.5722432986984535,0.5914211952694152,0.8067153822736666,0.9542015216826746,174,2015,1,1,5,35,1
2,0.5093568730105256,0.5810828160796522,0.28627473694744987,0.39432893539813285,0.6424109345893052,0.4459472122779755,0.1402310040931256,0.9755669637480417,127,2015,1,2,16,33,1
1,0.5814502503004927,0.7114153121299647,0.6408541628043934,0.3068105083692939,0.7318636884793704,0.5395074656563857,0.04542500287761392,0.3321247848967138,116,2015,1,3,23,57,1
2,0.7759460076933373,0.3755842682705067,0.40433812159877164,0.533345495030977,0.3580647784636728,0.7545303036845964,0.9613949538239364,0.6629010866181657,183,2015,1,4,21,32,1
2,0.5522149601765717,0.6271591601897251,0.5480433173515573,0.44820835531137954,0.4385269352207882,0.3768033939202591,0.8210357864990592,0.3103615746326295,183,2015,1,5,15,44,1
1,0.46724501931364615,0.48350528058615144,0.5393572510653666,0.6985399964824666,0.2944823342268359,0.20387235041657215,0.8646905807817598,0.9290789045256429,106,2015,1,6,6,38,1
3,0.38567079855255965,0.37931558559508316,0.5554470976111034,0.6681785376177304,0.28762963844825884,0.7463128882200303,0.4046962910261047,0.19262383726495091,189,2015,1,7,23,47,1
3,0.3352334155823221,0.6684763671367785,0.307889363311866,0.42551109435829215,0.6738648385383129,0.4497349018998095,0.5144125633261504,0.9661265893488549,174,2015,1,8,9,46,1
2,0.5338587435537393,0.6426359815157713,0.2815425348950729,0.5504897216933429,0.40420901640066564,0.6244361063994591,0.6954363081373949,0.5881957045538476,127,2015,1,9,20,46,1
1,0.45120132780788413,0.7576165511975728,0.5532829931600891,0.515917554728378,0.51834032300958,0.6809365234964151,0.9041541558719106,0.48035994684288486,111,2015,1,10,15,15,1
2,0.682839406988552,0.31374549621106373,0.47270278998798154,0.6493319773783743,0.37933502037321265,0.9658022103551325,0.46383224381561183,0.15190308661920643,127,2015,1,11,2,45,1
3,0.6426195516373147,0.5875955042641652,0.40285178942932964,0.3833151619460421,0.37714640265011845,0.3921999047844024,0.9114259716644344,1.0065147331567632,104,2015,1,12,6,59,1
3,0.47173241032779234,0.3872875754491432,0.4517782991514485,0.4606646571886686,0.45186339629683553,0.610485366017091,0.43220649854563137,0.9401222261319513,181,2015,1,13,17,20,1
2,0.424476159233576,0.645315203008304,0.4588892911802762,0.585893411299758,0.47776387488715344,0.6944966468010437,0.8912132764990842,0.1438305419966754,130,2015,1,14,15,22,1
3,0.4756550592000175,0.7409740993462102,0.5245946515612174,0.5286831148806314,0.6240412306718983,1.009054112489845,0.48194452908013674,0.7725185187561506,155,2015,1,15,5,24,1
2,0.5276168257899665,0.6343329536600519,0.44495411579916216,0.6491068131421911,0.6639766602726169,0.28882516448624973,0.3068056798820459,0.31962693349146376,131,2015,1,16,17,32,1
1,0.5043752882976311,0.4797778890995373,0.493968461786832,0.5241684280017679,0.4834663013832914,0.9966157291195756,0.03525384071066917,0.685956685280724,117,2015,1,17,14,42,1
3,0.5369045976101321,0.4588354479824812,0.4979862447678924,0.5193531274410148,0.5851274136027911,0.45185290248584487,0.8241336019466377,0.7640708970323581,163,2015,1,18,15,36,1
1,0.7146158370739708,0.5234754628737454,0.5440172139976823,0.6007070686084386,0.6752543481122555,0.692973818350297,0.8620702314859316,0.5160377077782704,140,2015,1,19,16,50,1
2,0.6258903188149131,0.4148806989237335,0.30233986768947163,0.6920601126569118,0.6004253131041652,0.7066887774438964,0.6937991813782433,0.3768842979369973,130,2015,1,20,13,46,1
2,0.45393111426749544,0.6576188545256788,0.5725653309548692,0.5037935808158709,0.5471075881745908,0.7444627641243051,0.5156219444693687,0.7834590661080167,146,2015,1,21,0,6,1
3,0.7616571259485816,0.5053847388810402,0.4807235328485731,0.48597925418784044,0.5208397176254067,0.6695719043655401,0.6829073907151675,0.877588659076067,104,2015,1,22,16,11,1
1,0.4958282459329083,0.5416505708129754,0.4796213978616847,0.5459879613747494,0.4617690788133734,0.5716189180661863,0.1757764660747812,0.13078743514926106,143,2015,1,23,13,3,1
1,0.37072551826946526,0.32098088951795656,0.4224890513726176,0.5912646150277996,0.19265121979830807,0.45194909899307384,0.8871508072477439,0.9818204231782746,135,2015,1,24,19,45,1
1,0.506034502665825,0.6252050627019534,0.42072256104704264,0.48061129212318476,0.6080286819669782,0.7226815231555372,0.9914733992575391,0.3753221671702768,197,2015,1,25,19,46,1
2,0.3056416483929244,0.3974485877011004,0.5464344307788879,0.6088203462494579,0.3627399811435535,0.6775564106273254,0.2222785839933636,0.8169530491569896,114,2015,1,26,21,40,1
2,0.6093161613087292,0.3450330541813981,0.3029489130825019,0.3162267965109332,0.49723543820647553,0.9639046846115971,0.30090460458131985,0.26778742801057076,101,2015,1,27,0,41,1
1,0.46157612038449763,0.29936056236431,0.5151774883247728,0.22321476143262808,0.4112016182467985,0.43728530216753636,0.7934501035677675,0.5666158903104168,137,2015,1,28,19,44,1
3,0.4445721090544967,0.6628643288627353,0.3201920779952875,0.3648413707536447,0.311168172133098,0.7394682404566308,0.9264544392495511,1.0092135370631057,164,2015,1,29,13,14,1
3,0.49189241580473403,0.6457145565840674,0.5218359017779075,0.302760117078142,0.658670913769138,0.46580919642155555,0.051047190953181554,0.7714098408795982,155,2015,1,30,10,24,1
3,0.48380963519765524,0.5553206367587702,0.45013995953666436,0.5804596121640286,0.481783990728188,0.986086813936572,0.4886340239433053,0.9549219916071778,166,2015,1,31,2,52,1
1,0.44533967027686644,0.543754692223733,0.3516807206308822,0.4066435669411284,0.6205994561841097,0.6889189920149061,0.32998032143302203,0.20142021556755185,134,2015,2,1,0,45,1
3,0.5131817161495769,0.5732263831848075,0.525020533694692,0.6139716399748542,0.590509780970707,0.6625160354192599,0.40969240458710304,0.3854619631300271,170,2015,2,2,1,31,1
1,0.41439256137300345,0.5582778338858561,0.569494456826882,0.2349893866048965,0.4793261828444308,0.2519841976572594,-0.03056492237618197,0.6400495939208115,132,2015,2,3,8,11,1
2,0.6153992647074387,0.6738541208805561,0.5104504926380247,0.6006035414052135,0.5141687250060034,0.5665008296208279,0.6199658795644422,0.778468523572349,166,2015,2,4,6,36,1
3,0.7014003930730417,0.38666155649385536,0.5291392448972939,0.3173257363933565,0.7184385340309032,0.4317362148782374,0.23061802433478673,1.0169250026851888,185,2015,1,1,20,43,1
3,0.6405933834073272,0.597455659048618,0.4177020610210001,0.21847145745258256,0.5016922526942577,0.7866996392911745,0.9278616253977817,0.21130177328040978,192,2015,1,2,1,38,1
1,0.4718452092869485,0.50025676804256,0.23152193137220195,0.38944504947646597,0.32940331040747606,0.741287468876734,0.7885718831964946,0.06054323465305039,154,2015,1,3,17,43,1
2,0.506637062008838,0.4949589777820021,0.5015314274339789,0.5300549916124093,0.5658352862359471,0.16778859974153715,0.2695959571303135,0.9220634195093803,115,2015,1,4,16,0,1
1,0.4150621882637655,0.6710038976301758,0.5413994751622029,0.5235033533712273,0.46826827969950274,0.4595349048934669,0.26818296650599405,0.3647107691540934,156,2015,1,5,16,36,1
1,0.5549992627423365,0.5610435366041457,0.4439255953553285,0.42216082145288236,0.4575999269414316,0.7873026312201616,0.536919400811775,0.12705275830879065,141,2015,1,6,2,2,1
1,0.44036016611414946,0.5440098135471485,0.4999044285501075,0.33829125340701693,0.34115715681360403,0.9790284160043607,0.9214428024345684,0.26791321667656665,196,2015,1,7,21,40,1
2,0.5154363782795098,0.40400749910524225,0.3813097675480432,0.5861704422669991,0.3777833169622523,0.24780588342879006,0.24401142027291545,0.9455590089113819,188,2015,1,8,15,34,1
3,0.5819852608866785,0.33354926052713285,0.42682141093428494,0.53462898576662,0.4342295047374746,0.6280839736149004,0.9344260723391468,0.20525397094369935,178,2015,1,9,20,17,1
2,0.3965681072186394,0.4333134398020222,0.5882920468000936,0.4688244181387795,0.4943968342860651,0.4542496498804534,0.3082795690338791,0.97709745856139,174,2015,1,10,9,40,1
2,0.7009284742179475,0.5200856364518928,0.44650339349430046,0.4446802980740192,0.5736842519867433,0.682347604399491,0.5096156012569829,0.9921150155746261,143,2015,1,11,15,38,1
2,0.7049940129958164,0.5584061574201401,0.5055203277019891,0.5332598680747848,0.5163363254884294,0.22562848659573326,0.340499197071397,0.49836531112476995,156,2015,1,12,17,19,1
1,0.44714815067007535,0.39238761765060415,0.49689389531213213,0.5725581164195921,0.31254325909879943,0.6281724912847269,0.6197750981415778,0.12458310013993368,109,2015,1,13,6,10,1
3,0.4971885641907589,0.39506920861703365,0.5625333515802079,0.5895301371719156,0.3739624512741122,0.584838933081654,0.8139182291761017,0.8203274686926891,172,2015,1,14,14,14,1
3,0.3921662541739124,0.3459216122011315,0.450003509688443,0.6304741230673,0.4698596994538007,0.9974946890146472,0.886402798956315,0.581283295067675,168,2015,1,15,6,1,1
1,0.3859947332098535,0.6526265523131568,0.5170450646520397,0.6273244745305854,0.4250062068454975,0.4412655624363481,0.903154316140323,0.5217983351989688,138,2015,1,16,12,2,1
1,0.4546268726711593,0.4918678368909123,0.3251829491163632,0.6921352438107337,0.4755724095781203,0.6090596411832558,0.8636634038171247,0.5811470612072257,174,2015,1,17,5,26,1
2,0.4644461570211158,0.5525817014385256,0.38716651855638856,0.4306245207280859,0.5997208863717033,0.04991351372933667,0.9333443303422054,0.8982335288559421,126,2015,1,18,8,52,1
3,0.6870682395700114,0.5891930321769574,0.3347014999863672,0.5891577943589434,0.4950903906901649,0.6643620039238627,0.9695987243290392,0.5008059130475688,145,2015,1,19,10,23,1
2,0.7460577927923788,0.3117415000690022,0.5145518276353226,0.2972742690363611,0.38402787073076694,0.11031572578049031,0.3038312883648038,0.4602454322831542,176,2015,1,20,23,11,1
3,0.6666909213718524,0.4879510040630292,0.20200306490556635,0.567847670154733,0.3447341039285368,0.7643859270583252,0.37243297831986427,0.95665090695028,177,2015,1,21,9,45,1
2,0.47841245043431924,0.5040096088789126,0.48605147152064576,0.5701116292185329,0.32505628003669845,0.5608837899975533,0.7731600648265008,0.8544531627254278,186,2015,1,22,14,15,1
3,0.5709516262715446,0.5533883677476167,0.3892421178095413,0.448819904637495,0.5324705012418336,0.6786430089015607,0.9033498143225216,0.9107486791836844,142,2015,1,23,2,27,1
2,0.7118036858178661,0.3672660769789624,0.5227176283735876,0.49143026106427123,0.518073757390279,0.7929569924890583,0.4340686675252503,0.969158391799801,113,2015,1,24,7,44,1
1,0.5447983508088972,0.43172559839845637,0.47230434045905373,0.5902461019557514,0.5225410748181104,0.630760389710506,0.5566463267123044,0.2651042105810826,110,2015,1,25,14,47,1
1,0.544001495801306,0.5628212543686799,0.38567682721750196,0.4954509014608587,0.2778072315575714,0.983548258141949,0.4388099595830203,0.6247010540855469,122,2015,1,26,20,49,1
1,0.4733651500498738,0.5065538351551333,0.6941853788156535,0.4021566118946599,0.5041566646780097,0.6748506354536901,0.4564276310218359,0.658652205028485,181,2015,1,27,8,29,1
2,0.5513120307337713,0.4043004139357145,0.5303730869427626,0.4947317461195576,0.47326196578441276,0.6374183231656901,0.8705198237710787,0.5508184585151734,129,2015,1,28,11,30,1
2,0.3823531287107108,0.5097543072288052,0.5084292610977975,0.6730969248537834,0.6471027806837577,0.7631531630440562,0.16131731595250176,0.6704360571187824,161,2015,1,29,10,2,1
3,0.5841443923874868,0.6767616043395102,0.4861701404072746,0.6659247740018734,0.3007852823016061,0.6482671891043137,0.8667314728187316,0.3695200084186169,119,2015,1,30,2,27,1
2,0.3818787613480555,0.30796637179382297,0.49492194634724473,0.5836799517758634,0.5069004284411023,0.9510056080357784,0.6783251571935481,0.8717233798082407,120,2015,1,31,23,22,1
3,0.5998428319042429,0.6663637801586653,0.5070728424704476,0.6322859604234451,0.37661417148287124,0.16402358152546942,0.7639086127467632,0.18082440079154372,184,2015,2,1,15,28,1
3,0.49005472860918986,0.3882434148877302,0.48755116645499613,0.42969509594911265,0.603783728687427,0.4687210748399996,0.03040465894067379,0.13004377423440533,159,2015,2,2,23,54,1
1,0.37442958371457075,0.7583038456433551,0.4650370446117323,0.5287968250413358,0.5187063276201904,0.6629217479070921,0.6768417977559839,0.2051273098736368,154,2015,2,3,19,49,1
1,0.43278055314830693,0.4895917315110335,0.5248850501136916,0.6503678798392347,0.7379905180315112,0.19860961482401795,0.4511408937761103,0.5646794812749967,145,2015,2,4,14,41,1
1,0.489982435859722,0.7945140267455703,0.4621128367547934,0.5369066869519726,0.6150572475585054,0.6038226659177797,0.9815709481347277,0.7118542426561127,113,2015,1,1,23,1,1
1,0.5142300490966573,0.6300972811396572,0.3980697694806089,0.5542940012634924,0.5567816594662183,0.9752465257293907,0.47597696712561904,0.9357002030091652,126,2015,1,2,0,54,1
2,0.7452855454979372,0.7471350325668303,0.5865820282489804,0.5646048302935683,0.4557685711413208,0.7546154168286604,0.19185014781263743,0.9688149559442614,138,2015,1,3,6,50,1
1,0.3506524366304108,0.5242872605113202,0.25452749172079264,0.5366720532279582,0.3153872155155424,0.6532025193729138,0.6878638762664956,0.1601988781434781,113,2015,1,4,22,28,1
2,0.5104541022862851,0.6620838644763472,0.35335963754589594,0.5857900769928288,0.42821806881165736,0.4577428155865125,0.9261848837589493,0.9423860700755153,101,2015,1,5,0,32,1
2,0.5052309254966196,0.3905158685060851,0.45595057116383225,0.46507437690793163,0.465696263561385,0.920468747214319,0.8348826725533134,0.6057189817197262,147,2015,1,6,22,2,1
2,0.7002722757314077,0.5831299499659462,0.18861275743719064,0.6626216673271373,0.5835801084083134,0.928188992108194,0.452470944895263,0.2605309429283331,151,2015,1,7,16,38,1
3,0.6434503890333196,0.7203078398232265,0.5096990244673372,0.5179742919081828,0.2771224862946451,0.6895819122138767,0.9027190642830919,0.6075168771346351,105,2015,1,8,7,43,1
1,0.6612305716423856,0.4887790802205115,0.5311209836644788,0.612785527815163,0.4958920402491085,0.7794334722953551,0.5991743538635745,0.254486328861363,156,2015,1,9,11,45,1
2,0.5555768252153017,0.6553428580132732,0.4895476085640148,0.5367596307800171,0.635961908196316,0.5683095805458543,0.29037468783704845,0.5567788905405033,164,2015,1,10,7,22,1
3,0.3430423920037749,0.29966482672463857,0.5730887552940205,0.6868211737959373,0.33311381840775234,0.9429820951131789,0.5556576590832517,0.9408894833907124,185,2015,1,11,3,56,1
3,0.6622905633784405,0.3844975378096489,0.7910393864884404,0.39191982401191294,0.5140136253244961,0.1320923101477373,0.5256200728331316,0.3131112343999851,159,2015,1,12,2,29,1
3,0.3841340700859201,0.653671823969965,0.5312875425707858,0.6241087297897014,0.3172849056171455,0.7351652931699412,0.6990217304441224,0.19236653399936737,145,2015,1,13,15,0,1
3,0.45837456039424396,0.4075824298329406,0.408818868917024,0.5557986022939403,0.5235298008510479,0.8380655874614802,0.39637756326323104,0.1538994888940311,127,2015,1,14,23,57,1
3,0.3853955048879082,0.4570183528974518,0.40902442183439747,0.3711827487526259,0.3229552679956471,0.1636536254717984,0.9459942557686909,0.9954219359817497,174,2015,1,15,23,54,1
3,0.4505845431243134,0.3603349906065966,0.6342361198219755,0.43752348828762344,0.6921465888298636,0.6144816771802483,0.7977731825974652,0.5940024201783647,115,2015,1,16,2,6,1
3,0.7235405192449291,0.6717279137055053,0.5051146319024656,0.4162707235170938,0.49858515874668646,0.7140268872781654,0.28212314250997983,0.5576297108494777,199,2015,1,17,10,50,1
1,0.4200524203845177,0.6446619960648415,0.5532980168201875,0.41336456517947073,0.6250618626286145,0.8710055459464285,0.8795738074468747,0.8947300568278787,157,2015,1,18,19,27,1
2,0.6588204988546371,0.510868215009869,0.4211385606151528,0.6672459487884793,0.4843299394155591,0.6187227119356925,0.921638680066804,0.4140149101492878,189,2015,1,19,18,45,1
1,0.6783908337337587,0.3681166349404357,0.314970747335643,0.4598116735073876,0.48331615135802075,0.46683604659532524,0.14204568367087117,0.18723635265175465,143,2015,1,20,22,18,1
3,0.7545213284278216,0.4904449246502492,0.279136889287523,0.6620590126885104,0.5804727484164561,0.7850234116851107,0.9619491080135447,0.940862796547124,144,2015,1,21,13,37,1
2,0.6096084119137593,0.6182766470541264,0.5836802863971627,0.5207712431758327,0.5469699245103673,0.49331665352173537,0.9214559660706669,0.41284893797530964,135,2015,1,22,21,42,1
2,0.611985562067312,0.5136589787873174,0.44374550834426574,0.5718243628798637,0.4763852500332491,0.23876743440976123,0.38509153629547,0.8096008353638718,143,2015,1,23,13,11,1
2,0.7111513674476482,0.6069397978066512,0.5371735191305906,0.5618474914418045,0.4797513476842053,0.8580090773114442,0.9245459452613756,0.7553792189527173,118,2015,1,24,7,46,1
1,0.4985905864107483,0.42632432586795294,0.46801929917272456,0.5317740099615447,0.2514226109985428,0.6819686367162716,0.5160890437411199,0.3354942489070415,102,2015,1,25,16,11,1
3,0.7133315092726081,0.3846080642326659,0.5140469886698752,0.3006924462119014,0.49222963320904395,0.9999388249409397,0.3349318258311431,0.5155636763091681,182,2015,1,26,5,49,1
1,0.6702326870627593,0.4504649481439178,0.5075949862921962,0.4803212726060964,0.525358863877109,0.6609737233006641,0.23673426683939192,0.35229274456172954,159,2015,1,27,1,52,1
2,0.7056530168522562,0.42323633122870385,0.3977981558210159,0.5434920693909446,0.3650221064639423,0.13144167549140906,0.8242035229655912,0.5117143512999662,160,2015,1,28,3,43,1
2,0.36827357886179113,0.5996891351638858,0.44571795109301654,0.6119743360071299,0.5181221745677912,0.9390306388891116,0.5188451172872406,0.4846149512141621,130,2015,1,29,0,7,1
3,0.7346109160363608,0.4802237546381964,0.32515794594311836,0.5596462230808193,0.3233409877447476,0.1957333541330391,0.8773680126150392,0.2456053466413548,176,2015,1,30,12,38,1
3,0.517130470832099,0.38622900414682027,0.4710665911169255,0.6936266016858796,0.26811952757573965,0.27480724311514027,0.6150558200260375,0.0609778664843304,147,2015,1,31,16,42,1
3,0.6840779604121918,0.5267931132709299,0.249299360608836,0.4419644587426303,0.21629481263178862,0.27271399528185836,0.9708043078874686,0.14033412931518296,171,2015,2,1,12,19,1
2,0.669475945743372,0.64252452077495,0.5734456607000424,0.44565558561438,0.6088075175090227,0.7472762959371865,0.834493769255619,0.7838309720162175,102,2015,2,2,21,47,1
2,0.733392038631664,0.5153929960746118,0.3493909988273713,0.5020570744833827,0.4594850688210931,0.15565076700077068,0.3817180916679633,0.7333884526609575,183,2015,2,3,1,31,1
2,0.4757871933228903,0.4810266580295531,0.5403810376078875,0.4751760443516271,0.4959140580025503,0.43551733539531673,0.8885115416804243,0.7399712541441554,172,2015,2,4,18,38,1
3,0.38312280079287486,0.5065958013496514,0.49633053805739263,0.3422919430184206,0.3750393937963229,0.5155572239891945,0.8937282468361006,0.5250942973757965,156,2015,1,1,22,26,1
3,0.47222849403537887,0.5200983256007887,0.4530245409510825,0.4721233760783352,0.6158493168872795,0.6069784795024032,0.7656688491197305,0.5983618532764232,107,2015,1,2,6,32,1
1,0.4422591699417547,0.3836813899590193,0.6647927762440599,0.5628210824253278,0.594491463108174,0.20270431177900333,0.8710902103957021,0.9974047834308368,103,2015,1,3,15,4,1
3,0.3958533669251125,0.5344687858145665,0.3988319890669552,0.4675659206645623,0.4427233438297751,0.6236215467031174,0.35834182450623137,0.8949494369514324,194,2015,1,4,3,12,1
2,0.3661863577967355,0.2788403623894681,0.38834203759292085,0.5669222680539356,0.419744738300123,0.9391274018907267,0.2335666409464579,0.311539835276185,191,2015,1,5,5,9,1
2,0.613566592949104,0.50435185608476,0.5285674812192114,0.49502767278581633,0.49625450702001406,0.6800502045654943,0.9581753946721823,0.5855425814159084,144,2015,1,6,1,17,1
1,0.6017750802058237,0.4961701217336341,0.5245856710172639,0.5231470500461185,0.6241720101895742,0.5554899098636555,0.3745631472342293,0.5548095239974331,168,2015,1,7,13,28,1
2,0.5199076227619631,0.6692842859725456,0.4189002447757818,0.41789014901009897,0.5088165629033656,0.4108998760394098,0.44154977469575607,0.4831913615358204,140,2015,1,8,12,9,1
2,0.5416932582967254,0.4440569156018688,0.49641414819003377,0.5927904172992855,0.553161184358263,0.9567105451135103,0.8002971839556126,0.7150778372308375,181,2015,1,9,21,49,1
2,0.5088614867202488,0.6507304855498706,0.5386192459990516,0.3850973414767057,0.3976576533844767,0.6948744040009994,0.6935171107389001,0.7203553719217497,134,2015,1,10,20,1,1
1,0.7870714735145303,0.6092430134820128,0.3867634019072188,0.5982101489063416,0.4574616656056701,0.6709679836511557,0.23612171160388762,0.4865468879593466,101,2015,1,11,15,31,1
1,0.7292050911526311,0.6065653717754738,0.26925310624171606,0.6464895036906148,0.5163420520282607,0.523937285732253,0.5619800224129615,1.0224205279176808,132,2015,1,12,16,57,1
1,0.3728031603119262,0.3616936859933422,0.4234166408514415,0.5895709176163045,0.5782016341892393,0.7790765548931688,0.877275139134491,0.6211722092674324,141,2015,1,13,23,40,1
3,0.4789650104001626,0.526381977559321,0.3672093140662988,0.46498221507672605,0.5009529122646894,0.5971677527387503,0.9483065684184996,0.6320040445455357,115,2015,1,14,17,12,1
3,0.32301377543466914,0.4220732494758739,0.4964805353555384,0.34601968396978156,0.4950061430282546,0.7382549971292242,0.88524760661105,0.6804080941982928,127,2015,1,15,5,50,1
1,0.4162613608780664,0.5186302193121176,0.513359348545295,0.5810456617858846,0.4583925976909356,0.7830188314479307,0.9212472237664742,0.22457989540773027,151,2015,1,16,14,16,1
2,0.491048250426916,0.6475012880574857,0.5605575400696007,0.5841699481673029,0.36308935417473004,0.658232185028409,0.8961813316498927,0.5586656845815651,111,2015,1,17,16,12,1
1,0.6904832757070919,0.5408032089434409,0.47096587241079274,0.37922233928145666,0.34478211996416275,0.9639671365819109,0.95430629925807,0.7390011844370912,124,2015,1,18,16,54,1
1,0.2748385701669716,0.6021290194512465,0.6795157763717631,0.5848371454110799,0.5503372549900093,0.9517581603471306,0.8638150149634523,0.28031503691623777,191,2015,1,19,7,14,1
3,0.6189861121884023,0.42684080095984916,0.558030606044153,0.43202447158360174,0.46941417239148003,0.9310174227942603,0.5101184349201808,0.2561318298316241,123,2015,1,20,9,58,1
2,0.5807730646538384,0.4051649295999208,0.3280139867777976,0.3414347708973977,0.5306856154023519,0.06220287959098264,0.17887531430323045,0.18648249690622704,188,2015,1,21,14,50,1
3,0.7663719536807508,0.7741927147636352,0.5760401643408455,0.5918976945683968,0.48112604600788694,0.5463467358529598,0.9021783977984793,0.6386973742554491,140,2015,1,22,1,41,1
2,0.4684902514765621,0.6441023233284152,0.3696811371445812,0.6940768400922216,0.4435981697672523,0.6879114266557829,0.7333200508697628,0.5959165037879595,150,2015,1,23,9,49,1
1,0.514969018058963,0.5862527928396642,0.3181910164400396,0.48100847927061147,0.6622324802696586,0.9504154813815404,0.9400420966984986,0.6246913787050601,117,2015,1,24,4,44,1
1,0.4661471052052194,0.4018944371960053,0.48191308804716604,0.5757457890915542,0.4495239347525602,0.7207653586223539,0.6689052103012022,0.385606368529992,137,2015,1,25,8,20,1
2,0.36809370005128833,0.42833776797325707,0.5368078396212863,0.47457100686822334,0.5243237861439861,0.22431344141855192,0.8635317439728629,0.9913150038332257,147,2015,1,26,0,38,1
3,0.526365573929418,0.5003239503906847,0.5241704941174848,0.4940154515378708,0.5532484628552518,0.6742580312936164,0.46695652286706657,0.2822057972828682,152,2015,1,27,7,51,1
1,0.6219270024977708,0.5387488020330529,0.5292721346360603,0.5172863748074371,0.5090085896658109,0.5971260099280571,0.4189961569594912,0.619863597546062,138,2015,1,28,10,28,1
1,0.5824465848867308,0.3337488714351282,0.37607525456299645,0.6734526486293593,0.590810563166006,0.69365280134456,0.6489403255585637,0.3511249292039379,198,2015,1,29,5,9,1
3,0.5017681337798013,0.7218167784465155,0.5415554048916648,0.6038824731995435,0.4276510161470791,0.7527153345727481,0.7723258192452654,0.0672013331327363,179,2015,1,30,14,44,1
1,0.6836877052875383,0.4866675959427411,0.5121605735115444,0.5412265920671903,0.38589041804387747,0.6603043505526698,0.5714858714444834,0.763831845174509,130,2015,1,31,21,7,1
3,0.4212333391460586,0.3426901888383731,0.4593377403567084,0.7608715985901477,0.4893535370514055,0.8872914631138356,0.20467824074684005,0.31292794496007764,133,2015,2,1,3,9,1
1,0.4881087408525501,0.5562877704235737,0.4478829379999386,0.3294601548241891,0.37427036267547986,0.6031912739823577,0.3120186730286039,0.15735522372009542,166,2015,2,2,3,24,1
3,0.4605475091921251,0.37378284322976424,0.4238282249208311,0.4438178721116126,0.3525715367327589,0.3051970831627029,0.916804397074946,0.5414898298574089,141,2015,2,3,1,54,1
3,0.5849919382937495,0.3354253116411553,0.38465183753200927,0.609858462639745,0.43955103254108463,0.04758128369084963,0.36277070507665143,0.4242188011112897,107,2015,2,4,20,0,1
3,0.6110455371105671,0.43084307130672694,0.5010017750432704,0.629578815067953,0.4851013492226668,0.4935781634582851,0.9980392260988671,0.38652251765534196,138,2015,1,1,5,59,1
2,0.4973714164283427,0.6158815621021437,0.33320699403539794,0.379674011026498,0.6300645790436288,0.4851239494899104,0.26291597880901796,0.8271663344545903,143,2015,1,2,10,28,1
3,0.5632377963068722,0.656328426812218,0.39581511918503026,0.5498140878443171,0.5383138440276215,0.7331361496140076,0.909218019997329,0.45128414431544034,177,2015,1,3,17,0,1
3,0.4505675225778822,0.5370416970368557,0.5412420355457848,0.4462275608828691,0.5469342194911025,0.46245970602265385,0.4309416097061528,0.8998062925472116,100,2015,1,4,9,55,1
2,0.33069644922815256,0.5009492740166769,0.5402655608837095,0.49047117810964647,0.567400972385085,0.6962078104495519,0.8747700790192277,1.014438642967821,174,2015,1,5,5,39,1
3,0.46512602978595136,0.3487489410678538,0.5793953835493973,0.5876106380710859,0.33325884344998824,0.6901343772418005,0.6757104300619599,0.9301896191930045,178,2015,1,6,3,52,1
