Sensor_ID,Temperature,Vibration,Pressure,Voltage,Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Fault_Type,Year,Month,Day,Hour,Minute
198,0.7645942646993733,0.8418169983461545,0.23551235113321767,0.5277388363272927,0.5738150572638486,0.8532198267879388,0.9292136994112308,0.4231789780005923,2,2015,2,13,3,20
111,0.4870102732749569,0.5537859084123902,0.3823606481998721,0.5050325602919542,0.4117678606509888,0.5948307169190951,0.4217901019837593,0.13266606852429413,2,2015,1,4,23,29
181,0.4431860951539563,0.6267092194739698,0.500741229985074,0.5161208222943485,0.28415485284161307,0.9885833243744536,0.8210357014063543,0.08354943809682985,2,2015,2,1,7,17
186,0.5802361998369927,0.42322572955057025,0.20062869708392617,0.4530630344960822,0.38161930651555453,0.9701675262378884,0.0933553767032815,0.41399768455276004,2,2015,2,24,7,35
133,0.46780083472781686,0.29781886681383085,0.6015034285242485,0.563262636186294,0.336239601082518,0.9852168234141445,0.6358764390476841,0.17892968711891458,2,2015,2,7,11,32
109,0.6216683504829161,0.5552464425356257,0.32975590175190517,0.8543226952794927,0.6545964220663048,0.9293164761931855,0.8735408338329745,0.1948677248419153,2,2015,1,20,8,37
191,0.34649438097734625,0.5374215470639849,0.438623316549876,0.6498309510652146,0.37280502885808964,0.8796228799467024,0.9690370074120285,0.2649322799522519,2,2015,1,19,3,30
131,0.4567225440351735,0.5923714230927953,0.37834713538673365,0.586532282513216,0.4137520294824065,0.7777964799782313,0.9774098424968536,0.10518362440970368,2,2015,1,5,23,19
148,0.5174271985058542,0.7684414048209673,0.37182641710528086,0.4015118347243634,0.48286662717510836,0.8595083374550245,0.7520580561664374,0.041489819028109845,2,2015,1,28,23,17
108,0.5151700721263875,0.43873076609560885,0.40817383044624633,0.5725826508263667,0.4875889786698152,0.6759255168315456,0.12023471114610185,0.0340432199378844,2,2015,1,29,0,23
182,0.42413496982176585,0.6521771838363152,0.5538269994032109,0.7504965488608394,0.5840936432107903,0.9919507503074234,0.48967424646254765,0.4693476231842519,2,2015,1,19,13,48
156,0.5289247059740048,0.6146071348538416,0.6354563911806685,0.8467165949006319,0.3804788258133962,0.5258489562005093,0.8355791025448069,0.4784626676366318,2,2015,2,12,6,45
132,0.45792010228316676,0.3773630581211208,0.5119083056634548,0.3065180902274243,0.32185086046401695,0.21903187049003917,0.14180824565308886,0.014587763311503287,2,2015,1,4,13,48
114,0.4721966451609246,0.5166507731467781,0.21082089654584282,0.6208291097360612,0.46514109411204313,0.5171435368105419,0.42853742098641134,0.4393685249972728,2,2015,1,10,7,18
101,0.4891422814299665,0.5080828360708685,0.4919207395968124,0.693721548977036,0.5577942312316739,0.6044457457903347,0.9464447147306124,0.1452101593252056,2,2015,1,26,16,8
109,0.7596301784963798,0.6481474750008458,0.3382740788435751,0.5448698471589551,0.2988714659552234,0.6611081740490122,0.43717372855479564,0.7899853859978362,2,2015,1,19,15,52
119,0.5915817459398093,0.6956271887363292,0.51813430821205,0.4687732556751366,0.4034891190841101,0.5735647421960436,0.1357625478883653,0.14110439295252766,2,2015,1,3,5,24
121,0.5470640184192056,0.4941373900920263,0.4217062184471669,0.5301763136566211,0.49248658927695815,0.8426978714135562,0.0015726672709184526,0.1552906736149722,2,2015,1,25,6,38
122,0.4093495076393186,0.6793411291358122,0.6580018803257518,0.2597586576233243,0.4003848206837794,0.518809383088875,0.21775546693113876,0.1680044927239418,2,2015,1,4,9,17
178,0.3760505672390424,0.5544897236262918,0.30753818633917573,0.5160207096389731,0.2761165525310889,0.6361304638963217,0.29912932229192013,0.49725322146416295,2,2015,1,4,2,27
164,0.38515709610582033,0.3866212545807539,0.6636025969555419,0.24895047693638664,0.36696506324174627,0.6780309902737877,0.6949418826939522,0.4270804729638442,2,2015,1,3,10,49
176,0.5144788165294192,0.7399045524406163,0.5187848618862235,0.5964643238168694,0.49677837577093287,0.28116303139680854,0.1560734242206023,0.5009027913282177,2,2015,1,3,10,23
194,0.5771561277266801,0.7357637398783833,0.3941336468845032,0.5351235809659399,0.6457021075289576,0.7164560560562463,0.20755126539446553,0.2069376949765754,2,2015,1,17,18,11
150,0.7703482889742621,0.6465096441574674,0.3229605102478814,0.6591557521211401,0.4710316293292954,0.28644861690050044,0.9581894486987741,0.19108858352089192,2,2015,1,28,18,2
151,0.496177941234039,0.3924056054347456,0.35230388751461544,0.3875424441349491,0.5152110971029216,0.5673506723603529,0.26447361151882315,0.9741791867875859,2,2015,1,26,17,44
144,0.6752531416854828,0.5002766531355185,0.2634785772646271,0.7495595645010242,0.3829694799078267,0.11363465920950361,0.010795625331410428,0.8660932681817394,2,2015,1,19,14,22
178,0.47284366482780404,0.48286002111537407,0.25808342779275645,0.4255233352832659,0.5171635471790212,0.9328606971003571,0.3538523849476299,0.49779378556871184,2,2015,1,12,7,6
144,0.3925631655903253,0.6764356170937428,0.7289736677827724,0.4173117399950615,0.5671814894697841,0.23942887199827578,0.09795649972824533,0.5783832977985205,2,2015,1,26,20,48
149,0.6899316731791652,0.5705150450529065,0.21595125437269674,0.7057190518597534,0.7536985493971805,0.5736409148250228,0.588735283938951,0.3521341861985439,2,2015,1,3,16,28
160,0.34064043057569104,0.5317686173155873,0.46489910648390964,0.34793791993647005,0.4540411196806872,0.776210424257356,0.8002476319585926,0.0566412506675389,2,2015,1,2,10,42
193,0.6496211487245002,0.5262110794358358,0.4759314694244882,0.6372175284080674,0.5729820590887319,0.16645581892474967,0.8652637122675085,0.677296235125972,2,2015,1,23,22,45
104,0.534854511749598,0.46973917802889864,0.2619161402461166,0.654991298015084,0.7073681814726143,0.7527102799535724,0.7585941220010454,0.3848644475244477,2,2015,2,17,2,37
158,0.6887947866398362,0.614392703176569,0.6215123107336865,0.43576838207815044,0.5134698970978732,0.4909404740231791,0.8536004945690555,0.42153979211197196,2,2015,1,2,16,14
160,0.66055315871808,0.7840494359703577,0.29830342566560497,0.5240083698326989,0.5626774746568358,0.5151106057334636,0.2046096467550768,0.7879958478305734,2,2015,1,30,12,33
182,0.6723701439932896,0.699857076036752,0.13281024941957142,0.5982109756441841,0.42321574607469753,0.6513182984300473,0.13914617316085212,0.0957745899582297,2,2015,1,24,4,38
117,0.3884859242941547,0.7387942101073406,0.4942593596968238,0.5748224130406046,0.5121546970764731,0.9305245322636005,0.9694049046538094,0.33242478207011855,2,2015,1,10,21,34
144,0.60266656781996,0.5447108876047473,0.22419585149186694,0.560526090754936,0.5587551335591432,0.8052023143791136,0.09123907331206277,0.0908959564498235,2,2015,1,28,14,18
127,0.41187580382241473,0.37582550104647716,0.31668607166146917,0.7866132351158104,0.48481087411908835,0.8462177487263847,0.1633659693916264,0.2624966639790281,2,2015,1,6,14,35
149,0.7038016567908147,0.6585108301382261,0.6100194190260521,0.7479303104717647,0.5447190964965821,0.8261291449413768,0.7275024663295632,0.30425885109928247,2,2015,1,29,13,24
164,0.32241426299455445,0.48051988157195025,0.23823507228573157,0.5131111563380553,0.1911021844013672,0.2457862007613219,0.27200061616634325,0.9031817439246024,2,2015,2,22,11,1
160,0.23991151982160966,0.6118990915451237,0.3824344339334158,0.6255456360539522,0.455980431481804,0.6118886641474879,0.9509950592099002,0.555230197289534,2,2015,1,4,0,17
140,0.3354102345435976,0.6718574424578853,0.2261282452789599,0.5816047108334369,0.5436988841995654,0.390143695571465,0.15592448967285183,0.1318524299326959,2,2015,2,24,21,35
168,0.411021659733236,0.4977296055674256,0.25210960301837687,0.42618510560629835,0.5511915293098548,0.5152930321813795,0.1691977782221771,0.07859959479378514,2,2015,1,20,17,59
168,0.5937438524929363,0.4445820605593482,0.3677780883679192,0.6233340864818974,0.3263075825938959,0.9448231820872033,0.6786508469987416,0.2163791563346181,2,2015,1,28,2,17
136,0.6121545122208798,0.749860495475678,0.34304354233323536,0.7041867378757989,0.46688091834003886,0.23422181016892965,0.9161434244070917,0.5630062851946781,2,2015,1,2,5,39
152,0.3580437883624185,0.6721795733397354,0.3977094078937611,0.6456132622110526,0.5070764608527045,0.18672933844777323,0.20553274667692556,0.06760481607098237,2,2015,1,16,11,4
141,0.4916938553857005,0.7011953596737032,0.3810256759709024,0.4594982670867869,0.5201634648914595,0.9748925647320275,0.9750474277319049,0.5559560124216106,2,2015,1,25,14,34
195,0.34935220384546184,0.6942188397841523,0.34934435148271314,0.7563758521686099,0.5982306560651087,0.95496499211468,0.7293555003620366,0.5847428968784711,2,2015,1,15,3,17
180,0.4854422219521837,0.6909726096781212,0.3080829753114735,0.40226653162597636,0.5250191912687621,0.997859419485677,0.8849046875107757,0.8377427221747878,2,2015,2,11,23,31
167,0.524309610863359,0.6405392485547478,0.3880922799020081,0.4913508820723824,0.5542471522670603,0.3985830958414958,0.7153463806510849,0.7463862635687828,2,2015,1,9,5,4
170,0.7733179705789734,0.7346400081461709,0.3842150645236977,0.47350193921447714,0.38071935478408364,0.9192509747861015,0.19805164410967577,0.23119175654298374,2,2015,1,8,1,52
179,0.26846826519853334,0.4404066971452529,0.16043672530271258,0.6600628351087832,0.3007869332827513,0.8169841308540882,0.5010577418465298,0.5257895893796385,2,2015,1,24,6,21
124,0.4582146443914718,0.6722478890462287,0.17055291230493794,0.5534961139223865,0.23414854304346847,0.42140156747503166,0.14370621027479533,0.11474057438563286,2,2015,2,28,15,35
106,0.37350802373580466,0.5955999983888931,0.4634725946802309,0.5860934337285234,0.6660930159760181,0.9700011020417357,0.07282714342222756,0.2784021824017539,2,2015,1,28,18,25
181,0.6006774526986398,0.3166632099871753,0.15606076944156316,0.6691561015742689,0.5741084016087574,0.678574847701484,0.777042009689163,0.05856529319483433,2,2015,1,30,22,34
122,0.47284282558669993,0.6297787446649468,0.22109845416848262,0.5001270497513808,0.6112426978844295,0.1530051042981928,0.8290291981035827,0.5783958901672267,2,2015,1,20,9,7
147,0.4460415730359996,0.4661233196722305,0.629052655750646,0.7150614854282062,0.6469946007291228,0.1600197566527753,0.30252976718304714,0.9111347453108817,2,2015,2,2,11,51
195,0.4503293549785758,0.823224751830946,0.34402218942141055,0.4263332230608842,0.13466173314691876,0.9941685589670067,0.39325636086642807,0.08289105930525914,2,2015,1,9,14,54
130,0.6448576246294094,0.40311376665044973,0.1625742607025753,0.4228994247582285,0.41063077544727783,0.46610416648779524,0.5326674167765101,0.008282527852358031,2,2015,1,15,4,56
118,0.3133152357298233,0.5291085139083145,0.42648177483281224,0.5070689283659607,0.6410953122712475,0.7979502258414226,0.8981498396710182,0.16593445634077614,2,2015,1,7,11,58
182,0.42846386632059363,0.5213551652965162,0.5055548837511731,0.4114148968728977,0.417642310820822,0.9223954415263854,0.4178410471293324,0.1344859918540919,2,2015,1,16,18,38
124,0.31133805691912125,0.495785581109025,0.08529708435514725,0.3116885539400913,0.36503460936541543,0.14891973286583718,0.9865834668657759,0.1593114573561308,2,2015,1,16,18,29
117,0.3665292539598868,0.4083131686807852,0.6179869550231147,0.46426997333234954,0.6408479980139754,0.7591758789097882,0.28204751121395016,0.4458912178309864,2,2015,1,1,19,42
124,0.4724124494199494,0.6922721753330121,0.31541193280644525,0.5258566685899396,0.5390257815954546,0.9361888584743905,0.9772598725636528,0.9224294849289595,2,2015,1,17,8,11
112,0.39893821177765326,0.4392189097398704,0.46565199518393374,0.7854945737973905,0.600844013659191,0.9413114565425829,0.6097155101440795,0.3587754675284944,2,2015,1,29,12,13
143,0.41695601490313366,0.5231693555428069,0.4837829836735557,0.40467038857302073,0.5040665323433343,0.979839298335901,0.17462297197378457,0.852626216809375,2,2015,1,27,18,42
141,0.5274653282033239,0.7478804676472705,0.49725832204874865,0.5122437023347549,0.5955629862157806,0.9427281934349007,0.941988619531327,0.3138591285337587,2,2015,2,12,7,19
164,0.6002066814824484,0.4254653268246467,0.31814884449119457,0.5641027353079917,0.3536292446290634,0.15346359778506957,0.9866950612987471,0.022997142737315023,2,2015,1,19,12,14
179,0.34262112341560674,0.4782100484138198,0.3661903349272074,0.48898612728716184,0.5313726278646977,0.9618849583367143,0.8469518591009746,0.8336621799768639,2,2015,1,2,4,23
126,0.7484228168914533,0.5391091740213526,0.4735303645110945,0.5980958466513944,0.5092683929151808,0.7006647406700752,0.5583735080930201,0.339220186958943,2,2015,1,25,0,10
156,0.5413085194471497,0.7631156568792768,0.48315839565491225,0.7206395679959495,0.19926605998736988,0.3754166968835338,0.1649429032355777,0.09715290297425615,2,2015,1,13,12,36
177,0.40909937940251523,0.6924247287186683,0.44696937329739267,0.6022118856821003,0.29258782484022444,0.9660017128272489,0.8234749915788842,0.48418845973778973,2,2015,1,18,5,55
108,0.42379510879003124,0.635943091823986,0.3540869717962885,0.7015098075898165,0.5666647172450199,0.9325907008446439,0.6445949255264819,0.5870104563067219,2,2015,1,5,4,24
125,0.6083166194929606,0.780182610687768,0.3450663480491252,0.484748539347386,0.3709761795229296,0.8116367797630155,0.28324119498710826,0.41798336451130186,2,2015,1,27,4,18
133,0.39608367809964196,0.7335597443159076,0.19916686612425713,0.5382293138422147,0.49362308158018076,0.1380842963841353,0.9127975814585759,0.12379418217453321,2,2015,1,1,0,32
195,0.6302868000896665,0.3361239890088889,0.3146321112209373,0.6818587815398676,0.41376650374203666,0.808504134372503,0.42464443555411796,0.5603572557952773,2,2015,1,3,14,29
192,0.4238395008091719,0.6930640305523025,0.19498792603120527,0.4476119288991091,0.3294365865907912,0.5935438533831451,0.7935168747356285,0.6197281573824096,2,2015,1,16,13,40
148,0.27499757066437647,0.4904869914221448,0.45770355576010263,0.7746666261349237,0.49848900776735355,0.2890290529311669,0.2923090961364694,0.4012634488411885,2,2015,1,2,18,27
154,0.4355473734905493,0.5287150796049503,0.5146363012638432,0.6768200005304535,0.49099105810080174,0.09525719621472999,0.9463002645819989,0.2779448185232079,2,2015,1,20,19,33
171,0.7127195633238989,0.45552933008057445,0.26426204315671165,0.5188896941534715,0.5578705463859395,0.6121579453882925,0.5672363225775875,0.7526604638922364,2,2015,1,25,4,28
125,0.5351865733275879,0.8081423556524149,0.25988674432928477,0.8091579353331607,0.3804852693788275,0.46865563274323013,0.07485765321016186,0.04283099761017519,2,2015,1,17,12,21
185,0.4377153264888068,0.3810147078829415,0.16686756812572567,0.5929948695883492,0.5676559962427673,0.49833832284924245,0.4162151592754406,0.7594566269295449,2,2015,1,26,5,59
116,0.4859249402613104,0.4504646242890616,0.34381520584694114,0.2810361789798071,0.4488220793526939,0.9480466026870473,0.18219623820210373,0.3873362865535231,2,2015,1,11,19,49
116,0.4775095049465226,0.6648413368514243,0.2709451080894515,0.7986003797703759,0.5536986988607464,0.6388999765005545,0.723529841124069,0.7113064217831302,2,2015,1,5,13,25
124,0.6200112803627081,0.2140554642752232,0.4459219705971713,0.5469951832439124,0.5134095772092053,0.3142843142306857,0.9492458506302544,0.7189014803788264,2,2015,1,24,2,30
141,0.4799541886120461,0.49758599840545625,0.3995323419865473,0.44316070289792414,0.4874643734828317,0.8125800585706112,0.5113599050898705,0.7678009257579818,2,2015,1,11,13,37
149,0.38743581235928864,0.5137318474232763,0.18054640003035408,0.7590819767172253,0.4921388205922355,0.7540873957628276,0.1324220080969504,0.7422989425590668,2,2015,1,26,4,43
113,0.6914244903872303,0.6670515410200497,0.1368774863812619,0.6507521195575736,0.5157557904823613,0.3524571345093193,0.17319477787428011,0.06781446253903595,2,2015,1,15,14,47
199,0.2681276846672359,0.5538029385909646,0.641572328869285,0.8226732531315185,0.5821638600057865,0.5804714800933597,0.4505082014594733,0.4077415256190295,2,2015,1,4,12,8
142,0.5030580247223221,0.7017176871732782,0.5828777231995554,0.5976653638459736,0.2752295003675347,0.36244390823628025,0.4168406296484099,0.7079574123619982,2,2015,1,13,11,19
145,0.6874217031534343,0.686189230455003,0.2822230017806346,0.4967891706315689,0.4073389304366313,0.5882759152452968,0.07511912322351849,0.42873170533373134,2,2015,1,11,3,53
197,0.4789825605567746,0.7314250020498939,0.2983228077304826,0.7166632788855047,0.3397299789620718,0.7559982505326572,0.1523467346055096,0.16801940792672004,2,2015,2,2,5,20
141,0.5307258712236474,0.5469925305871315,0.38436280998636563,0.37446473104052624,0.3290868283091539,0.5573259832604223,0.28188521598794136,0.2770566723529755,2,2015,1,2,13,42
169,0.44420890006272323,0.6061781587324909,0.27517933692820257,0.4097081584947753,0.4971269626462553,0.5079158582169925,0.5033184189453399,0.23316077594147208,2,2015,1,30,16,8
104,0.6715158813946971,0.4039743766086109,0.4085985339736472,0.563645554272746,0.6512610893285862,0.7247936938236363,0.04610114844066026,0.27591613690544925,2,2015,1,16,14,59
174,0.6972220728210321,0.477998695585567,0.2083088357774541,0.6783426564904971,0.427756261186693,0.020810310337660346,0.5739805959587526,0.5139996169694978,2,2015,1,27,3,34
160,0.26009773493533506,0.6614658947078094,0.4698562550187522,0.7494141184243959,0.5450707181013927,0.01886559946934601,0.17962038021743718,0.3334758026227726,2,2015,1,1,15,35
111,0.4097579993197604,0.5958564415201646,0.3843160693373735,0.48653723450632774,0.6289607909827272,0.9844323572303862,0.7764041328032,0.10241302326198476,2,2015,1,9,3,5
166,0.5752831917713224,0.5949792134653762,0.4442328589674599,0.3475426344270444,0.6507261862978091,0.5016550701470505,0.2437985341637526,0.08076386489844758,2,2015,1,12,5,3
107,0.6050346923969808,0.8160107768786404,0.455074229569718,0.5369208261629798,0.46701539569730943,0.7331909576506062,0.21046447818035344,0.02122783969313657,2,2015,1,11,16,33
125,0.4694498803046212,0.5661230392011026,0.3446686469439457,0.7432722340099176,0.32361473722319534,0.0686285031191076,0.4180454033740009,0.47103946569247135,2,2015,1,4,4,37
127,0.5365079760736428,0.37146261116166124,0.3745798264409687,0.6044109214154241,0.4760824130749159,0.807170093979881,0.7239761662437622,0.63873513795698,2,2015,1,13,12,35
178,0.508697166419323,0.5912133347478754,0.17264946456978042,0.5206961378225982,0.44609794354939397,0.4769683570887009,0.61408851235308,0.16669000132830997,2,2015,1,11,9,58
176,0.47314589639325627,0.5935561654370499,0.2139958881363399,0.6517006494466958,0.5081536767152027,0.5767994360502341,0.8115644681270463,0.06866527873340368,2,2015,1,30,15,18
124,0.5452132573238777,0.6671139391464961,0.4022178765389943,0.363807156333193,0.5872806018722417,0.46319735347329277,0.6514423405505777,0.5526702548951758,2,2015,1,14,16,59
139,0.49450103650592064,0.5259378643844589,0.6534591283196813,0.503191954688174,0.541966701529935,0.19592121345368702,0.47184192583132445,0.03680420424931576,2,2015,1,10,1,11
101,0.39794864180725736,0.6151692298319393,0.266199799580031,0.2847595470159748,0.49472394541595094,0.3721409575607339,0.7088518972645746,0.1547616295866965,2,2015,1,23,21,34
149,0.5075707193655025,0.42664665156280857,0.5554473746635038,0.504484486161087,0.4524720607327514,0.8218471607415327,0.42086617284502836,0.3050581506539303,2,2015,1,31,15,45
179,0.7764560291244633,0.35293362058880984,0.4079660133358504,0.7138309674962053,0.5204504652962375,0.9077589726963907,0.11771867885726628,0.47669919281964807,2,2015,1,29,10,55
153,0.49795594893720196,0.354639991135782,0.2262562692556678,0.4253350972835307,0.6168229506816512,0.6098795634321204,0.4668135304662847,0.555727872303865,2,2015,1,1,3,45
120,0.5873238087560169,0.6575075854681663,0.3187962700483154,0.7013599925916668,0.4899344051860347,0.9766580349565216,0.921500084584867,0.20939417254561096,2,2015,1,3,2,34
143,0.6121911503677246,0.42454304961997175,0.44281310041968125,0.5786755158692787,0.6505658964119886,0.6274028648463967,0.04228514620452737,0.07805656933598545,2,2015,2,8,4,16
176,0.4818431744532453,0.505203630025795,0.16349125361137568,0.5518448297704807,0.5709963549115178,0.31232854973875585,0.8023519541739218,0.06578004482189649,2,2015,1,27,4,42
142,0.5019670642950473,0.6523076536022357,0.3246039147607424,0.7630763835283157,0.6269050289873711,0.8465647850616616,0.3425232166864629,0.17189244962237674,2,2015,1,7,7,55
157,0.5177869102992368,0.5948713994464331,0.5224598881192387,0.4163591702281805,0.6086636289037279,0.8121001168538774,0.7487289015491992,0.5904863782493511,2,2015,1,4,15,35
195,0.5806574110816886,0.6501114504699598,0.4203803485185216,0.558503144315677,0.329426055116809,0.941878208456196,0.46284607101087,0.6302025527469164,2,2015,1,12,1,28
157,0.5972870797960151,0.4743416033416058,0.5230134398542172,0.6736352602480337,0.35874054792628757,0.8077352008348166,0.8950633509671662,0.3939858682481453,2,2015,1,10,4,36
124,0.815869278325572,0.5604424761741876,0.48165687662412704,0.6470344499058652,0.4673079764340868,0.7110343150265355,0.8438483952599986,0.441987622459055,2,2015,1,14,1,20
110,0.4676328237549641,0.56724445752695,0.26367309044630916,0.5049729922708137,0.24912038499741326,0.36793641382978404,0.05296013390125776,0.6606902149538656,2,2015,1,7,22,34
115,0.4652984121957447,0.42966296114832075,0.3432182534791514,0.7115814302839514,0.6629212500592783,0.6198476776128116,0.04015023313630274,0.12106639599219399,2,2015,1,12,15,10
121,0.5020394432923568,0.31312290024567185,0.3639596569455817,0.5715135993490583,0.5596854108447235,0.9090518047879667,0.8638090314456898,0.08237542622847477,2,2015,1,8,16,2
147,0.3956363956947398,0.70844297104476,0.21426432501784712,0.3022233481157479,0.41894342932993633,0.9383990440646707,0.6997628240725952,0.3181699933770872,2,2015,1,16,20,36
127,0.6708985306025971,0.6796324726265268,0.6755914515002992,0.46795060342552736,0.45935299203028906,0.40100560397050833,0.9320313941162437,0.030769304694613708,2,2015,1,5,7,4
119,0.3777491615370228,0.3906916757542246,0.37980082515383523,0.6078861914768123,0.5760472271543651,0.9018299955540662,0.7737478938357188,0.26080206217521845,2,2015,1,10,1,45
176,0.2975967551619266,0.426877740023553,0.3645538614594818,0.6100976831488659,0.4119118831539071,0.8498418255718151,0.5304266372586864,0.22910081566596,2,2015,1,8,3,58
151,0.33574593371206013,0.36739904076240315,0.5155031540119998,0.5212928122636625,0.6205536952688467,0.9445164705399398,0.8637293939982598,0.17153064267622076,2,2015,1,2,13,33
172,0.4263942091254475,0.45246032900276606,0.4661289860901512,0.4673180354231162,0.5661077032603818,0.194499322362618,0.5153540907458035,0.3818440647500813,2,2015,1,3,3,13
158,0.4750780051453029,0.698186576620061,0.49885674823849147,0.5269483185391599,0.39879630671626976,0.9783524752296502,0.2727437819138795,0.9300112475793606,2,2015,1,28,22,28
109,0.5732367537926142,0.40381268027938455,0.39726015813489635,0.4625804507282863,0.5429812167575016,0.062032558101259495,0.9319534124786697,0.5555315159866097,2,2015,1,7,14,1
141,0.4815510572011034,0.7415517744359954,0.5688945192577537,0.4628071457716621,0.5669449776005037,0.7441101242555813,0.07737737455582366,0.3599648656088161,2,2015,1,14,18,43
152,0.47788885566995637,0.6099673960867065,0.4885285137383762,0.7328905222560785,0.6228915104864764,0.8719063970874438,0.8877791314355729,0.9637983025472725,2,2015,1,22,8,42
115,0.4690310063211279,0.6602213919185097,0.5525704513278944,0.5731543131301118,0.5742012165716649,0.4547318482338713,0.5604148462006789,0.2222087306712395,2,2015,1,3,0,45
147,0.49838086312492136,0.47896881446194356,0.3358992596744679,0.39559564315510654,0.410920900375755,0.9195235284807701,0.9204973003560074,0.6290330261656171,2,2015,1,4,13,42
184,0.3530049550860044,0.6315753733449493,0.37808262908985835,0.42443966149009227,0.18298100024945405,0.09948673295931366,0.871411528625565,0.303631393741358,2,2015,1,22,21,18
167,0.6423824537403936,0.5981047991834143,0.48147077186098275,0.5845818351030395,0.5853701699200081,0.4110712664316481,0.9085474047650174,0.17420412352105136,2,2015,1,27,18,44
145,0.4603732311768673,0.46383801063988817,0.3400096438265048,0.7301563729497965,0.3274626738974385,0.799043393529318,0.24939455754560266,0.24231444232234267,2,2015,1,27,18,32
115,0.27203871274719804,0.6255675183095247,0.4807611569504574,0.5712427286476092,0.6169096735023915,0.7043274743366179,0.9548056080744989,0.03750726514720528,2,2015,1,22,7,24
182,0.5220056792511658,0.6145983407760798,0.2331206135029767,0.6205099850673624,0.27564985299890005,0.7535809677210173,0.41401411261012283,0.24897344132341065,2,2015,1,13,23,0
144,0.2834323501956827,0.48983387486986313,0.10868356045127588,0.6371791107858314,0.3570028091050332,0.368536855788272,0.4039921445350879,0.1772185574588478,2,2015,2,15,10,8
173,0.655967447548841,0.5088172046179117,0.39034451816875443,0.578745533956523,0.6520176903633332,0.8674141460366164,0.7508198654269915,0.3934872956125041,2,2015,1,28,11,55
178,0.44952498497531085,0.5063410739268719,0.5268507456242524,0.5528275799292945,0.31395113476000014,0.8534648413955849,0.08843607253589349,0.4610563947640407,2,2015,1,1,15,41
171,0.30271789158866264,0.5475667496758572,0.39734744811589356,0.6155264762206513,0.6403266434874286,0.47320564279877964,0.6008040073442492,0.011125536330494346,2,2015,1,4,13,37
180,0.3148592847381617,0.3899143252800924,0.4194806604009892,0.4148081287443076,0.4804386411875268,0.8100851369824503,0.0006694729895872352,0.20126047200126282,2,2015,1,8,18,53
120,0.6679003668156398,0.33647212078474903,0.4376518681689596,0.46163529641862705,0.5935478907649021,0.9507498426439036,0.8623766300438896,0.09626979194543321,2,2015,1,27,2,55
180,0.4778361945256982,0.4610312818629348,0.33103368765462143,0.5929268254109069,0.46950587611988454,0.8844579982774597,0.9810057870498603,0.20143637338629355,2,2015,1,12,4,34
133,0.3296678458164088,0.33817183655246613,0.1776359304352465,0.47556428373524384,0.4281262859949714,0.8441738868279434,0.791195417591851,0.2947293064124813,2,2015,1,7,11,27
110,0.4808711681447633,0.4337013252810474,0.714863585137154,0.7514278390540885,0.6569909837793363,0.8685583672753017,0.3219792747034534,0.0805449852919051,2,2015,1,5,22,31
114,0.6830807983266515,0.4746780062002955,0.36641140971680725,0.5039209736095952,0.4638131320058275,0.9542217855267437,0.36176319787465316,0.9969665709986618,2,2015,1,30,13,52
109,0.36388132709343357,0.8147231747593092,0.3930786968699518,0.5706875353439407,0.6127664101336023,0.23135719759570517,0.10489862692540672,0.1527297911419937,2,2015,1,3,12,57
170,0.7738746210370085,0.523018665221643,0.15880839038567945,0.8475106354702407,0.5387496394810171,0.8872533309083691,0.7133598570048885,0.7030251490822435,2,2015,2,1,13,1
178,0.6828119968590673,0.45980750170944884,0.44897574789625994,0.7599840620129601,0.4724174155064789,0.6676673639939269,0.9502598292067116,0.05146863966688096,2,2015,1,12,19,51
191,0.5151576502310915,0.5936024801199304,0.33997910529965586,0.7045416364334324,0.4343480040929006,0.989523863555639,0.8175043349234062,0.057998017324438635,2,2015,1,22,14,6
165,0.4424854300247084,0.50721873620682,0.35253343184373587,0.502747838380203,0.43072417000544333,0.3913499201674233,0.575537906686932,0.01430371935099244,2,2015,1,19,20,15
174,0.4880440640403583,0.34068515893637186,0.4387651767847613,0.5429390888137077,0.5905357765978768,0.2604596316799424,0.07259862033461821,0.03243141892282918,2,2015,1,20,16,38
183,0.5003989873903788,0.46131469849173046,0.37841113778223495,0.39845182090312664,0.25875612498455863,0.5074443919704418,0.7066333379906437,0.35378299202107244,2,2015,2,24,18,16
115,0.6725334983246389,0.6778705424139271,0.4889788438875809,0.6946678645850589,0.5614642924295965,0.4542045948718836,0.5854414105488839,0.8825588986746062,2,2015,1,23,1,10
119,0.5567366180959638,0.6393139686410968,0.34983776972237574,0.6062624170790823,0.3787675901848515,0.6148702117510578,0.9820276404864896,0.5053135279789807,2,2015,1,3,11,35
148,0.42888020984853226,0.5252286379581599,0.38238669277976256,0.5275025265991685,0.49935841646602275,0.9220665204875226,0.04515171234642252,0.08308556907471441,2,2015,1,15,9,56
183,0.616208370083769,0.6471759289319226,0.587991918288381,0.28231156044206973,0.44782323404480684,0.22756415439587577,0.4552873935793479,0.38615373659044444,2,2015,1,22,21,40
171,0.514641333123025,0.6230302722160359,0.534558663512353,0.39380370358808625,0.35005942128015344,0.5460115402639334,0.19272050003497151,0.2604200745226717,2,2015,1,2,19,30
119,0.4928665239180893,0.3704373070190056,0.1715719802792677,0.5039987134901615,0.6040958067054059,0.7411492613514318,0.36821904306112524,0.03003861579485789,2,2015,1,2,15,46
